N,A_size,state_kind,Jxy,Jz,eta_micro,energy_baseline,energy_perturbed,S_A_baseline,S_A_perturbed,fit_rel_err_baseline,fit_r2_baseline,fit_rel_err_perturbed,fit_r2_perturbed,xxz_regime_baseline,xxz_regime_perturbed,mean_abs_xx_baseline,mean_abs_yy_baseline,mean_abs_zz_baseline,mean_abs_cross_baseline,eta_eff_baseline,amplification_baseline,delta_near,delta_far,locality_score,compact_locality,xi_upper_bound
10,6,random,1.0,2.0,2.0,0.3203066004396167,-0.047906116467926425,2.673714566507728,2.645624512713969,0.4394324343616716,0.8068991356309752,0.4396416523295845,0.8067152175369128,generic_anisotropic,generic_anisotropic,0.12000677665069696,0.163134284611476,0.12743430372659373,0.1250255113059634,0.900147108007034,0.450073554003517,0.1462919954495945,0.1790311639100122,-0.03273916846041769,False,nan
12,3,ground,1.0,1.0,1.0,-21.549563669780838,-21.562431614631777,1.0655569723689637,1.055473474679644,8.93816501846021e-16,1.0,0.005152992831073494,0.9999734466648829,heisenberg_like,heisenberg_like,0.48061287358600396,0.48061287358600274,0.48061287358600085,3.2015371711636477e-16,0.9999999999999948,0.9999999999999948,0.0045104647315548545,0.0050960871316023905,-0.000585622400047536,False,nan
12,4,ground,1.0,1.0,1.0,-21.549563669780838,-21.562431614631777,1.1353183696790419,1.1280353826265035,0.0031172690116450267,0.999990282633909,0.0036317109498888423,0.9999868106755765,heisenberg_like,heisenberg_like,0.48100712480134833,0.4810071248013938,0.4810071248013987,1.383731092670833e-15,1.0000000000000573,1.0000000000000573,0.007320482069989771,0.002284119355887069,0.005036362714102701,False,nan
12,5,ground,1.0,1.0,1.0,-21.549563669780838,-21.562431614631777,1.1724640710766396,1.1643858828642943,0.0037985592007253243,0.9999855709479986,0.004110339996998238,0.9999831051051091,heisenberg_like,heisenberg_like,0.4888011742359108,0.4888011742358744,0.4888011742381469,1.4433108932547048e-13,1.0000000000046119,1.0000000000046119,0.007886098837344672,0.0010419956921492886,0.006844103145195383,False,nan
12,6,ground,1.0,1.0,1.0,-21.549563669780838,-21.562431614631777,1.1842237418012964,1.1772917570041992,0.004510809602985176,0.9999796525967256,0.0053235052812127155,0.9999716602915208,heisenberg_like,heisenberg_like,0.5060740561737117,0.50607405662081,0.50607405586455,1.5220328301817098e-10,0.999999998947366,0.999999998947366,0.007117528833708407,0.001214010331893632,0.005903518501814775,False,nan
12,3,thermal,1.0,1.0,1.0,-21.297462168486796,-21.311715562226052,1.0941908990694424,1.0857439335971144,3.2029470789206098e-15,1.0,0.00441211764475904,0.9999805332178888,heisenberg_like,heisenberg_like,0.45604841742147423,0.4560484174214739,0.4560484174214696,4.755444735654608e-16,0.9999999999999902,0.9999999999999902,0.004736411628101616,0.004194122520023131,0.000542289108078485,False,nan
12,4,thermal,1.0,1.0,1.0,-21.297462168486796,-21.311715562226052,1.1902977770724466,1.1843296204454632,0.002460626734000992,0.9999939453160759,0.0029371767928302373,0.9999913729924876,heisenberg_like,heisenberg_like,0.4261854278361097,0.4261854278361075,0.42618542783609686,1.0155842216579774e-15,0.9999999999999725,0.9999999999999725,0.007048869379104794,0.0012407059179579652,0.005808163461146829,False,nan
12,5,thermal,1.0,1.0,1.0,-21.297462168486796,-21.311715562226052,1.2622213756747476,1.2552062553951306,0.008585802378908006,0.9999262839975104,0.008613620113512119,0.99992580554854,heisenberg_like,heisenberg_like,0.4088243104537959,0.4088243104538014,0.40882431045375195,1.48917770476098e-14,0.9999999999998858,0.9999999999998858,0.0069166339400867265,0.00025160385492690936,0.006665030085159817,False,nan
12,6,thermal,1.0,1.0,1.0,-21.297462168486796,-21.311715562226052,1.3181950374600175,1.3120205105798748,0.01705499734161908,0.9997091270656774,0.017050454647361032,0.9997092819963183,heisenberg_like,heisenberg_like,0.383196336862626,0.38319633686026167,0.3831963368625192,3.3765680716220065e-12,1.0000000000028062,1.0000000000028062,0.005969840259908658,0.0003227944004322386,0.005647045859476419,False,nan
12,3,random,1.0,1.0,1.0,-0.18287756757190643,0.026081478631906803,2.07089088634212,2.074135339878313,0.043867061628136195,0.9980756809041132,0.03990502308606063,0.9984075891325009,generic_anisotropic,generic_anisotropic,0.009340000936315507,0.0060241428711200916,0.01595125235405987,0.015033352976288768,2.076425807253918,2.076425807253918,0.014794764077334504,0.01183954865886846,0.0029552154184660437,False,nan
12,4,random,1.0,1.0,1.0,-0.18287756757190643,0.026081478631906803,2.739994536127395,2.7426677455615227,0.08077739224722433,0.993475012901738,0.07937327837457821,0.9936998826800717,generic_anisotropic,generic_anisotropic,0.009670191179148762,0.006151062858165233,0.015520059614212581,0.014536878791642406,1.9619253413931594,1.9619253413931594,0.01630974070674322,0.013378585014477333,0.0029311556922658865,False,nan
12,5,random,1.0,1.0,1.0,-0.18287756757190643,0.026081478631906803,3.340143349597964,3.3424099926889648,0.13995616349174694,0.9804122723006714,0.14000997383408845,0.9803972072269779,generic_anisotropic,generic_anisotropic,0.010810359966883686,0.012173459183586808,0.017068669557524865,0.01398957828010155,1.4852770504135697,1.4852770504135697,0.018920560497740775,0.019650404227494304,-0.0007298437297535293,False,nan
12,6,random,1.0,1.0,1.0,-0.18287756757190643,0.026081478631906803,3.6604344661480366,3.6525688207853255,0.37111253922554455,0.8622754832295687,0.3646995803276979,0.866994216108801,generic_anisotropic,generic_anisotropic,0.03200293142233564,0.03301410968057355,0.02920384768169458,0.02402857345670669,0.8983444089825816,0.8983444089825816,0.038202765217742914,0.04520744239996429,-0.007004677182221378,False,nan
12,3,ground,1.0,1.1,1.1,-22.278893693548614,-22.292923825876674,1.0652719340065537,1.0527672060697586,8.56235507260112e-16,1.0,0.005943185846289802,0.9999646785419964,xxz_like,xxz_like,0.4599569161730823,0.45995691617308276,0.522117139076472,3.1379445569483037e-16,1.1351435769692795,1.0319487063357085,0.004417443958272128,0.005964966282860819,-0.001547522324588691,False,nan
12,4,ground,1.0,1.1,1.1,-22.278893693548614,-22.292923825876674,1.13497227740464,1.1251740543434698,0.003157845507639032,0.9999900280117499,0.0037808669538377145,0.9999857050450773,xxz_like,xxz_like,0.4614045306216073,0.46140453062159437,0.5204252615142742,4.380176776841438e-15,1.1279153692165984,1.0253776083787258,0.007339790554563709,0.0022962196947652856,0.005043570859798423,False,nan
12,5,ground,1.0,1.1,1.1,-22.278893693548614,-22.292923825876674,1.1720858787472488,1.161432997498414,0.0038234161292905688,0.9999853814891023,0.004008558278767554,0.9999839314605258,xxz_like,xxz_like,0.4698812987242264,0.46988129872489937,0.5268674766839948,1.3532192582923114e-13,1.1212778165764719,1.0193434696149744,0.007886555593841386,0.0009982054687035934,0.006888350125137792,False,nan
12,6,ground,1.0,1.1,1.1,-22.278893693548614,-22.292923825876674,1.1838349188316564,1.1743766967716032,0.0045123817970328835,0.9999796384105178,0.0052197258884611525,0.9999727544616493,xxz_like,xxz_like,0.48764828948841976,0.48764828942638605,0.5432051439780278,4.047347675412094e-10,1.1139281234482374,1.0126619304074884,0.006980718690609257,0.00114388275305985,0.0058368359375494065,False,nan
12,3,thermal,1.0,1.1,1.1,-22.042759482643326,-22.05859080313916,1.091192491525744,1.0812270919480214,5.4365216029183664e-15,1.0,0.004983008952018126,0.9999751696217841,xxz_like,xxz_like,0.43550092123003786,0.43550092123003764,0.5029712944295462,1.784448253493991e-16,1.15492590235847,1.0499326385077,0.004566857156670293,0.0047438023229013845,-0.0001769451662310918,False,nan
12,4,thermal,1.0,1.1,1.1,-22.042759482643326,-22.05859080313916,1.184813782009024,1.1771550093042729,0.002956996891702577,0.9999912561693824,0.0034650789857606336,0.9999879932276224,xxz_like,xxz_like,0.40880217502884647,0.4088021750288486,0.47090353650221917,1.363878146223543e-15,1.151910545654483,1.047191405140439,0.006981663548113168,0.0012570158907853019,0.005724647657327866,False,nan
12,5,thermal,1.0,1.1,1.1,-22.042759482643326,-22.05859080313916,1.25364014628191,1.2448991087433625,0.008791176501782481,0.9999227152157145,0.008844877948437663,0.9999217681340773,xxz_like,xxz_like,0.39500799096321304,0.39500799096310424,0.44582792340418953,3.778404094230877e-14,1.1286554540760436,1.0260504127964032,0.006857383203509217,0.00026619506208304096,0.006591188141426176,False,nan
12,6,thermal,1.0,1.1,1.1,-22.042759482643326,-22.05859080313916,1.3058488428785817,1.2978694326030111,0.017286555458451324,0.9997011750003819,0.017294631840830656,0.9997008957094902,xxz_like,xxz_like,0.37149925571423736,0.3714992557129379,0.4169633393498696,4.404811499005233e-12,1.122380012710801,1.020345466100728,0.005874465708994944,0.00031824501032426226,0.005556220698670682,False,nan
12,3,random,1.0,1.1,1.1,-0.21495941173421462,0.07603760261726468,2.071625709664973,2.0723555742873714,0.03427469516178782,0.9988252452715665,0.03896236044531596,0.9984819344685293,generic_anisotropic,generic_anisotropic,0.007765214453385789,0.011960716864093961,0.005156293170126569,0.01611931694286164,0.5227933816800244,0.47526671061820397,0.013670639068464406,0.015486371168432638,-0.001815732099968232,False,nan
12,4,random,1.0,1.1,1.1,-0.21495941173421462,0.07603760261726468,2.741755613994858,2.7414781639362857,0.07492014364262517,0.9943869720765685,0.07744642305343807,0.9940020515562279,generic_anisotropic,generic_anisotropic,0.01150990856821066,0.013805109227362061,0.007662324705549491,0.015740352703485668,0.6053580343040119,0.5503254857309199,0.01480861536668773,0.015901039773332487,-0.0010924244066447576,False,nan
12,5,random,1.0,1.1,1.1,-0.21495941173421462,0.07603760261726468,3.330616389677262,3.3415171038257045,0.14509286130575297,0.9789480615981095,0.13968820143043056,0.9804872063811314,generic_anisotropic,generic_anisotropic,0.013231318377535847,0.01761426541553703,0.013958208357106686,0.016015938442927865,0.9050377163061729,0.8227615602783389,0.01849152527371162,0.019849324522475082,-0.001357799248763461,False,nan
12,6,random,1.0,1.1,1.1,-0.21495941173421462,0.07603760261726468,3.6503596249374723,3.655639414284297,0.3496258509460175,0.8777617643502731,0.36372574173170835,0.8677035848017186,generic_anisotropic,generic_anisotropic,0.023828418133715754,0.03559665681832817,0.0183620069726606,0.02470480299430026,0.617988517052061,0.5618077427746009,0.03415712895744124,0.04229402139302027,-0.008136892435579031,False,nan
12,3,ground,1.0,1.25,1.25,-23.414509083409087,-23.43081713043213,1.063541811641904,1.0457682247887434,1.370837353106863e-15,1.0,0.007433340914661493,0.9999447454428464,xxz_like,xxz_like,0.43002301784044933,0.4300230178404503,0.5832460951442288,3.555285066760168e-16,1.35631366449465,1.08505093159572,0.004354181085664039,0.007562315527898907,-0.003208134442234868,False,nan
12,4,ground,1.0,1.25,1.25,-23.414509083409087,-23.43081713043213,1.132834100212896,1.1175329024871063,0.003463440445899248,0.9999880045802777,0.004467163434172509,0.9999800444508524,xxz_like,xxz_like,0.4335148959758399,0.4335148959758271,0.5776973858166053,2.435551760271437e-15,1.332589470809809,1.0660715766478472,0.007593177515177051,0.002385832679600834,0.005207344835576217,False,nan
12,5,ground,1.0,1.25,1.25,-23.414509083409087,-23.43081713043213,1.1697289272940252,1.1533996713848307,0.004001292520436772,0.9999839896581659,0.004163646671290745,0.9999826640463967,xxz_like,xxz_like,0.44327609647255245,0.44327609647309424,0.5815416575838003,1.2021519485890437e-13,1.3119174758376664,1.0495339806701331,0.008016403928815032,0.000951616485482852,0.0070647874433321795,False,nan
12,6,ground,1.0,1.25,1.25,-23.414509083409087,-23.43081713043213,1.1814044157923345,1.1663181625080592,0.0045318296734812615,0.9999794625198105,0.005126113778326908,0.9999737229575316,xxz_like,xxz_like,0.4620088535490227,0.4620088536628109,0.5960586417776139,1.430841559469728e-10,1.2901454964021934,1.0321163971217548,0.006865059257715365,0.0010713125185692447,0.005793746739146121,False,nan
12,3,thermal,1.0,1.25,1.25,-23.20020303879974,-23.218988742248754,1.0854654720951387,1.0725868730044767,1.3750180574835554e-15,1.0,0.006053888969035402,0.9999633504283506,xxz_like,xxz_like,0.40516478951475626,0.40516478951475743,0.5730608853983009,3.0498281224505683e-16,1.4143896513925205,1.1315117211140164,0.004339545803522498,0.005637983100242943,-0.0012984372967204455,False,nan
12,4,thermal,1.0,1.25,1.25,-23.20020303879974,-23.218988742248754,1.175124902439826,1.164256212652633,0.005074468804595505,0.9999742497663512,0.005529531205791961,0.9999694242846442,xxz_like,xxz_like,0.3854276186098975,0.38542761860989755,0.5380028687172389,1.3048975480403315e-15,1.3958596705073365,1.1166877364058692,0.006919116730915035,0.0013074225848865107,0.005611694146028525,False,nan
12,5,thermal,1.0,1.25,1.25,-23.20020303879974,-23.218988742248754,1.2393596937409967,1.2273170509213096,0.009955931256599602,0.9999008794328139,0.010050232556735966,0.9998989928255555,xxz_like,xxz_like,0.37546255521340227,0.3754625552131407,0.5015648550795326,5.161711625252992e-14,1.3358585246793309,1.0686868197434647,0.0068097353100051786,0.00028789937907388355,0.006521835930931295,False,nan
12,6,thermal,1.0,1.25,1.25,-23.20020303879974,-23.218988742248754,1.2861055104924983,1.2746700334115526,0.01775232009776514,0.9996848551311465,0.01778215455514384,0.999683794979377,xxz_like,xxz_like,0.3550251294803685,0.3550251294721393,0.4670446321481112,5.4827507977125264e-12,1.3155255596614035,1.0524204477291228,0.005753467491452383,0.0003312972944552683,0.005422170196997114,False,nan
12,3,random,1.0,1.25,1.25,0.013156176457627813,-0.002415947158674183,2.0706689734842163,2.0695810185710153,0.048034761618290685,0.997692661676274,0.04643422611451186,0.9978438626451464,generic_anisotropic,generic_anisotropic,0.008019296622691692,0.015222964669324351,0.013621538691593596,0.011499697646376398,1.1721354063145943,0.9377083250516755,0.017058772209875832,0.01449234135454646,0.0025664308553293713,False,nan
12,4,random,1.0,1.25,1.25,0.013156176457627813,-0.002415947158674183,2.7373579812158946,2.738581697113352,0.08474189972754716,0.9928188104305663,0.08140214594512268,0.9933736906355289,generic_anisotropic,generic_anisotropic,0.006516666854502882,0.01792829812060016,0.012448632625272425,0.01392444663458186,1.0185027990795843,0.8148022392636675,0.019072364464694996,0.013340544955199356,0.005731819509495639,False,nan
12,5,random,1.0,1.25,1.25,0.013156176457627813,-0.002415947158674183,3.3366973471053387,3.3390202496296344,0.14012770752966958,0.9803642255824794,0.14358894673204387,0.9793822143763823,generic_anisotropic,generic_anisotropic,0.007942846493600502,0.014207832012961255,0.010586614903308752,0.014077412883558533,0.9558727422433266,0.7646981937946613,0.018667485142191347,0.014652624917268039,0.004014860224923308,False,nan
12,6,random,1.0,1.25,1.25,0.013156176457627813,-0.002415947158674183,3.661026917442814,3.6561144155406144,0.3415444444661641,0.8833473924542994,0.35835169505631737,0.8715840626502641,generic_anisotropic,generic_anisotropic,0.02519524513316397,0.021329324205491385,0.01746792778006776,0.022223033437251648,0.7509119602125742,0.6007295681700594,0.03427823868607282,0.028636613979182792,0.005641624706890027,False,nan
12,3,ground,1.0,1.5,1.5,-25.419415289664315,-25.44146884113364,1.0560011939946399,1.022115433726717,1.9141766792060005e-15,1.0,0.010986271474366196,0.9998793018390916,xxz_like,xxz_like,0.3835644377054804,0.3835644377054807,0.6822073584024064,2.3905069379333256e-16,1.7785990862016214,1.1857327241344142,0.00455919615735113,0.011275130751392002,-0.006715934594040872,False,nan
12,4,ground,1.0,1.5,1.5,-25.419415289664315,-25.44146884113364,1.12328811068462,1.0910733653240052,0.004913694127499501,0.9999758556100213,0.006938084243862338,0.9999518629870251,xxz_like,xxz_like,0.39169387006763884,0.39169387006757755,0.6685893398871311,1.0409304591125274e-15,1.7069180576446843,1.137945371763123,0.008549645505507124,0.0027817651189394796,0.005767880386567644,False,nan
12,5,ground,1.0,1.5,1.5,-25.419415289664315,-25.44146884113364,1.159085591758934,1.1252216118161205,0.00487126284868735,0.999976270798259,0.005599603481648446,0.9999686444408483,xxz_like,xxz_like,0.40387733053035796,0.4038773305304013,0.6668161168408194,2.7757932671151896e-13,1.6510362588688585,1.1006908392459056,0.008833658967698077,0.0009489128018741926,0.007884746165823884,False,nan
12,6,ground,1.0,1.5,1.5,-25.419415289664315,-25.44146884113364,1.1703853022658324,1.137728196754486,0.004715618779732632,0.9999777629395242,0.005325746261250202,0.9999716364267608,xxz_like,xxz_like,0.424329034256204,0.42432903403392624,0.677505072292511,2.0475032925485351e-10,1.596650282622171,1.064433521748114,0.007080069531051571,0.0010451797983584198,0.006034889732693152,False,nan
12,3,thermal,1.0,1.5,1.5,-25.233771367527737,-25.259017922570415,1.0710413284364981,1.0515372871151338,2.3792685495283775e-15,1.0,0.008281726566654778,0.9999314130050752,xxz_like,xxz_like,0.3580461478186951,0.3580461478186949,0.6869657355340729,2.898973436819481e-16,1.918651379771118,1.279100919847412,0.004024957715336301,0.007222457845049813,-0.0031975001297135123,False,nan
12,4,thermal,1.0,1.5,1.5,-25.233771367527737,-25.259017922570415,1.1528231482538,1.1347818489425563,0.009825941169425766,0.999903450880135,0.010226074289600259,0.9998954274046236,xxz_like,xxz_like,0.3561520033455134,0.35615200334552016,0.6485767550979777,5.992505874235437e-16,1.8210672662390401,1.21404484415936,0.0069256105598813926,0.001465624396425262,0.005459986163456131,False,nan
12,5,thermal,1.0,1.5,1.5,-25.233771367527737,-25.259017922570415,1.209317486950707,1.1898739029357661,0.01334433764518347,0.9998219286528114,0.013519201559311439,0.9998172311891987,xxz_like,xxz_like,0.3497524430047322,0.34975244300470776,0.5936885987149658,8.67697406981005e-14,1.6974537579054276,1.1316358386036185,0.006842354202448724,0.0003217146173248031,0.006520639585123921,False,nan
12,6,thermal,1.0,1.5,1.5,-25.233771367527737,-25.259017922570415,1.2475398829485649,1.2283963313743425,0.01954619332906918,0.9996179463263426,0.01959980953800578,0.9996158474660739,xxz_like,xxz_like,0.33086761012297894,0.3308676101377265,0.5480632338346305,1.1410632467547166e-11,1.6564426890220796,1.1042951260147198,0.005611600702655002,0.0004308220529657363,0.005180778649689266,False,nan
12,3,random,1.0,1.5,1.5,-0.05945766308932632,0.19403553753146965,2.070935375980508,2.0725081077635843,0.04534733524874122,0.9979436191858383,0.03698428423978493,0.9986321627192708,generic_anisotropic,generic_anisotropic,0.007816774172910136,0.011255696176944531,0.021177362533884577,0.013470516481742089,2.2207256999663865,1.480483799977591,0.013265559316406352,0.018919367222874697,-0.005653807906468345,False,nan
12,4,random,1.0,1.5,1.5,-0.05945766308932632,0.19403553753146965,2.7395005058962028,2.7366395905176653,0.08231444749708967,0.9932243317332489,0.08531828927256928,0.9927207895156022,generic_anisotropic,generic_anisotropic,0.013214671140307095,0.017125593013694453,0.018484162433226255,0.011561477634937558,1.2184575809494658,0.8123050539663105,0.01882596360949945,0.01828852656775698,0.0005374370417424688,False,nan
12,5,random,1.0,1.5,1.5,-0.05945766308932632,0.19403553753146965,3.340750446797461,3.3339574049794334,0.1395535782513241,0.9805247987972515,0.1453796981161577,0.9788647433756549,generic_anisotropic,generic_anisotropic,0.013166876632606498,0.014934660406408923,0.01702976579167969,0.013542027691354474,1.2120166785208952,0.8080111190139302,0.02090866970411175,0.018327511292246287,0.002581158411865462,False,nan
12,6,random,1.0,1.5,1.5,-0.05945766308932632,0.19403553753146965,3.655671433474775,3.6474926206566014,0.34006980989595775,0.8843525243973271,0.3515655917956588,0.8764016346653682,generic_anisotropic,generic_anisotropic,0.020997061669700664,0.02421497842809951,0.02893719320909276,0.023111585458732757,1.2800658031133934,0.8533772020755955,0.029252955771382646,0.03201089147110921,-0.002757935699726561,False,nan
12,3,ground,1.0,2.0,2.0,-29.840469502043586,-29.885062893421278,1.020088786111432,0.8934967962948945,2.2595197952193346e-15,1.0,0.022861869183769184,0.9994773349374242,xxz_like,xxz_like,0.30765261707116026,0.3076526170711607,0.8667031734029176,3.4320365589034546e-16,2.817148710301554,1.408574355150777,0.006259421522906509,0.02470267483158382,-0.018443253308677313,False,nan
12,4,ground,1.0,2.0,2.0,-29.840469502043586,-29.885062893421278,1.076783448302514,0.94759923780726,0.009912777681173717,0.9999017368386436,0.014888617916547085,0.9997783290565351,xxz_like,xxz_like,0.3286069137077549,0.32860691370779743,0.834194474947387,2.41822861889328e-15,2.538578587817602,1.269289293908801,0.014007499021127487,0.004887752982396073,0.009119746038731414,False,nan
12,5,ground,1.0,2.0,2.0,-29.840469502043586,-29.885062893421278,1.1067183709003607,0.9727703383885129,0.008154251871256207,0.9999335081764201,0.011981496683371598,0.9998564437372264,xxz_like,xxz_like,0.3435636205393624,0.3435636205391125,0.8181011381105734,1.5636540095139335e-13,2.3812216695892583,1.1906108347946291,0.013490276247403997,0.0013503382726760276,0.01213993797472797,False,nan
12,6,ground,1.0,2.0,2.0,-29.840469502043586,-29.885062893421278,1.1159835385109962,0.9824175605578463,0.006087939914017832,0.9999629369876033,0.008001133850871747,0.9999359818571004,xxz_like,xxz_like,0.3662539234068917,0.3662539238730396,0.8191577264880164,3.351295119687194e-09,2.2365841663808728,1.1182920831904364,0.00972118191861656,0.0021982772376123575,0.007522904681004203,False,nan
12,3,thermal,1.0,2.0,2.0,-29.696375213458005,-29.737252499007838,1.0215017741732866,0.985274874400817,1.787898823372388e-15,1.0,0.012454542468892599,0.9998448843718906,xxz_like,xxz_like,0.2918985820761029,0.29189858207610325,0.889565750015755,2.4635680732817506e-16,3.047516516485954,1.523758258242977,0.0033251615528948363,0.010049864900089368,-0.006724703347194532,False,nan
12,4,thermal,1.0,2.0,2.0,-29.696375213458005,-29.737252499007838,1.0820812465433896,1.0465449964570541,0.017993249809812054,0.9996762429612817,0.01824968651486711,0.9996669489421091,xxz_like,xxz_like,0.3118989001881904,0.3118989001881729,0.85037434835893,1.4140405667372057e-15,2.726442279359958,1.363221139679979,0.007227078157920428,0.001986600153613049,0.005240478004307379,False,nan
12,5,thermal,1.0,2.0,2.0,-29.696375213458005,-29.737252499007838,1.1221538216014362,1.0848930446240221,0.01900124672862968,0.9996389526227577,0.019472350380130614,0.9996208275706734,xxz_like,xxz_like,0.3153909208927341,0.31539092089272314,0.7777703250514222,5.3236581809557036e-14,2.4660517266949453,1.2330258633474727,0.007237408333942437,0.00034223603592684374,0.006895172298015593,False,nan
12,6,thermal,1.0,2.0,2.0,-29.696375213458005,-29.737252499007838,1.1456141359990233,1.108244375766894,0.02697341554369863,0.9992724348539069,0.026936998531966155,0.9992743981100889,xxz_like,xxz_like,0.29647083439100913,0.29647083441586136,0.7038736809829096,8.505002895099863e-11,2.374175127206893,1.1870875636034466,0.00549973868578131,0.0006136268287042728,0.004886111857077037,False,nan
12,3,random,1.0,2.0,2.0,0.12312789582206793,0.2164848129093847,2.071557199763175,2.070006074359043,0.04308733155060775,0.998143481859848,0.04043866308280234,0.9983647145280756,generic_anisotropic,generic_anisotropic,0.014653616498029967,0.013803029599608463,0.0072319749358809625,0.012475956372740092,0.5082802035817658,0.2541401017908829,0.01911062468903696,0.01886020784690412,0.000250416842132839,False,nan
12,4,random,1.0,2.0,2.0,0.12312789582206793,0.2164848129093847,2.7378997037023596,2.7411898612895937,0.07923173190638828,0.9937223326591142,0.07851567665161292,0.9938352885199394,generic_anisotropic,generic_anisotropic,0.021697211478093423,0.01873567641204218,0.008595105100855633,0.0127986236540365,0.42515415293660375,0.21257707646830187,0.01977418421257879,0.01832552532362333,0.0014486588889554633,False,nan
12,5,random,1.0,2.0,2.0,0.12312789582206793,0.2164848129093847,3.3380743526536216,3.347961868670061,0.14329920940394192,0.9794653365842052,0.1377695778659207,0.981019543414646,generic_anisotropic,generic_anisotropic,0.02006256752541994,0.018903814552435082,0.011056057194984328,0.012725017631375157,0.5674664469949646,0.2837332234974823,0.02138472460644768,0.01895869180201821,0.0024260328044294725,False,nan
12,6,random,1.0,2.0,2.0,0.12312789582206793,0.2164848129093847,3.665503217693901,3.670041816187285,0.37325133881267475,0.8606834380745458,0.3639804351586453,0.8675182428217232,generic_anisotropic,generic_anisotropic,0.029441360640193447,0.030065135346039086,0.027348500084732996,0.029114647213272612,0.919176961488721,0.4595884807443605,0.03160706096857703,0.04414537414235967,-0.012538313173782636,False,nan
