lambda_bup,weight_width,x_center_cap,x_center_used,r_cut_factor,r_cut_kpc,alpha_bary_max_arcsec,alpha_bup_max_arcsec,delta_alpha_max_arcsec,enhancement_max_raw,enhancement_mean_robust,enhancement_median_robust,R_alpha_bup_max_kpc,R_delta_alpha_max_kpc,R_ratio_max_kpc,thetaE_bary_arcsec,thetaE_bup_arcsec,delta_thetaE_arcsec,score
3.0,0.8,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.2413272101385428,0.03730447707454845,1.2083217504823398,1.0884895790783986,1.06757265026032,6.1,8.04,9.04,0.07570895818061268,0.07754370758406937,0.0018347494034566814,4.499803985937715
2.0,0.4,3.0,3.0,3.0,9.511708781818047,0.20834474031126876,0.23963525300086108,0.03880319231415155,1.2155725077489903,1.0760393349473265,1.0542041372967572,6.1,8.04,9.04,0.07570895818061268,0.07738318302549392,0.0016742248448812364,4.490706666711192
3.0,0.6,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.24266846796092528,0.03754995664397745,1.199998047917917,1.0807284114825286,1.0605845295006027,6.1,7.06,8.04,0.07570895818061268,0.0775808628875839,0.0018719047069712114,4.476301396075923
1.0,0.5,4.0,4.0,5.0,15.852847969696743,0.20834474031126876,0.23156308229736533,0.03737067233499128,1.2360672856369057,1.0880767925433095,1.0727859901808,6.1,11.04,12.05,0.07570895818061268,0.07709781695381308,0.0013888587732003993,4.443067614831469
3.0,0.5,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.24066028337103973,0.036092809335525666,1.1939350371713904,1.074268453726745,1.0562657183654693,6.1,7.06,8.04,0.07570895818061268,0.07744243640622848,0.0017334782256158004,4.429227590853409
1.0,0.6,3.0,3.0,5.0,15.852847969696743,0.20834474031126876,0.23629927740466253,0.03465490116739703,1.2033215716779846,1.0850344192912573,1.0653722369446794,6.1,9.04,10.04,0.07570895818061268,0.07729906468057152,0.0015901064999588321,4.42903465560986
3.0,0.8,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.24340121010828736,0.03617161513414893,1.1797495103996696,1.0761724550386977,1.0580576401745594,6.1,6.43,7.06,0.07570895818061268,0.07749562953582723,0.001786671355214542,4.425940537436164
3.0,0.6,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.2370762313916647,0.035078102915208825,1.2020425819160205,1.079104906965635,1.056863646279939,6.1,9.04,10.04,0.07570895818061268,0.07731406577297562,0.001605107592362931,4.417206080712131
1.0,0.8,4.0,4.0,4.0,12.682278375757395,0.20834474031126876,0.23283475021659847,0.03256050485530154,1.2030027225581486,1.0907976929401566,1.08579658961275,6.1,10.04,12.05,0.07570895818061268,0.07714371765203142,0.0014347594714187312,4.397695218106459
2.0,0.6,2.0,2.0,3.0,9.511708781818047,0.20834474031126876,0.24185527838816023,0.03490734505055379,1.1748336309691507,1.0725519184351318,1.0517033458803997,6.1,6.74,7.06,0.07570895818061268,0.077526329603175,0.0018173714225623167,4.3931366030056695
2.0,0.4,2.0,2.0,4.0,12.682278375757395,0.20834474031126876,0.2429465068433642,0.035694985906961935,1.174930728775233,1.0641732229618925,1.0437535265788618,6.1,6.43,6.74,0.07570895818061268,0.07752104529433916,0.0018120871137264766,4.378232453935675
3.0,0.5,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.2336678950295301,0.03374857524637337,1.1969736577795427,1.0718017506745332,1.050225887789826,6.1,9.04,10.04,0.07570895818061268,0.07712780431828048,0.0014188461376677952,4.36844014898963
3.0,0.4,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.23753041975681555,0.03424190689759002,1.1849070635916057,1.0654928308269143,1.043654150137522,6.1,8.04,8.04,0.07570895818061268,0.07723527904576581,0.0015263208651531274,4.367098443081262
1.0,0.4,4.0,4.0,5.0,15.852847969696743,0.20834474031126876,0.22784263691549095,0.03534262881806052,1.222354536290549,1.0734185201585429,1.0586603778477321,6.1,11.04,12.05,0.07570895818061268,0.07689720200722572,0.0011882438266130335,4.358061512657317
1.0,0.5,3.0,3.0,5.0,15.852847969696743,0.20834474031126876,0.2342777055219974,0.03269075318252199,1.1893910232247096,1.0735231092105961,1.056050929632581,6.1,9.04,10.04,0.07570895818061268,0.07716032388033094,0.0014513656997182517,4.356714064437736
1.0,0.8,3.0,3.0,4.0,12.682278375757395,0.20834474031126876,0.23413133972040223,0.030668692046143836,1.1809131245121178,1.081915926610383,1.0772639261857873,6.1,9.04,11.04,0.07570895818061268,0.07717529848464971,0.0014663403040370282,4.354346346084546
3.0,0.6,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.24087696744517098,0.03343647269551686,1.163798985909725,1.0655182492197137,1.0495273305439334,6.1,6.43,6.74,0.07570895818061268,0.07746124535521656,0.0017522871746038782,4.341227046491875
1.0,0.6,4.0,4.0,4.0,12.682278375757395,0.20834474031126876,0.229930140364566,0.03116800395905281,1.193935196343604,1.0781225935045404,1.0683966943660126,6.1,10.04,12.05,0.07570895818061268,0.07697986233289109,0.0012709041522784015,4.326275829467813
2.0,0.5,2.0,2.0,3.0,9.511708781818047,0.20834474031126876,0.2394405729612914,0.032217760162460085,1.159130239227971,1.062353283344555,1.047868133558602,6.1,6.43,7.06,0.07570895818061268,0.07738498765643377,0.0016760294758210864,4.308482378601177
1.0,0.8,2.0,2.0,5.0,15.852847969696743,0.20834474031126876,0.23545262675422823,0.029560942029053877,1.1636071615642811,1.0759203467319018,1.0603141052727711,6.1,7.06,9.04,0.07570895818061268,0.07718882540069028,0.0014798672200775909,4.3046743626138975
3.0,0.4,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.2290302206173859,0.03167942719099484,1.1887125218990338,1.0620835726297726,1.0418443390237546,6.1,10.04,10.04,0.07570895818061268,0.07689283716637571,0.001183878985763026,4.277438771182283
1.0,0.5,4.0,4.0,4.0,12.682278375757395,0.20834474031126876,0.22761882268563982,0.030030622408563634,1.1868889480115732,1.0692977941012687,1.060449845511401,6.1,10.04,12.05,0.07570895818061268,0.07685121793648089,0.001142259755868208,4.2772885288148235
3.0,0.5,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.23900012442577728,0.03139283853900657,1.1527668619222309,1.0583964048088903,1.0399355527833172,5.78,6.43,6.43,0.07570895818061268,0.0773665791906776,0.0016576210100649191,4.276045565956712
1.0,0.4,3.0,3.0,5.0,15.852847969696743,0.20834474031126876,0.23141455441511619,0.030158176384703056,1.172007749127666,1.0609748879207053,1.0423994291943532,6.1,9.04,9.04,0.07570895818061268,0.07697266589447868,0.001263707713865997,4.266376295534086
1.0,0.6,3.0,3.0,4.0,12.682278375757395,0.20834474031126876,0.2321043905531397,0.02868453727965356,1.166173653209831,1.0687302597769028,1.0520951468395046,6.1,9.04,10.04,0.07570895818061268,0.0770496165589752,0.0013406583783625164,4.262494728113126
1.0,0.5,3.0,3.0,4.0,12.682278375757395,0.20834474031126876,0.23047010064183893,0.027278723877847272,1.1557174964361359,1.060421202021198,1.0437706268246993,6.1,8.04,10.04,0.07570895818061268,0.07693852769437053,0.0012295695137578416,4.216324245005175
2.0,0.4,2.0,2.0,3.0,9.511708781818047,0.20834474031126876,0.2364240389082188,0.0289276199458485,1.1409001149479001,1.0513030210488048,1.0357756930243935,6.1,6.43,6.74,0.07570895818061268,0.07718353966457285,0.0014745814839601662,4.207479369183932
3.0,0.4,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.23668637438809417,0.028855240538023103,1.1396117439453421,1.0498913009538533,1.032548409149177,5.78,6.1,6.43,0.07570895818061268,0.07720342705788631,0.0014944688772736275,4.192456825442268
2.0,0.8,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.23252793348478729,0.026148486018710393,1.1381846650930045,1.0593411716351937,1.046366511332478,6.1,7.06,8.04,0.07570895818061268,0.07702339297885724,0.001314434798244557,4.188492136164154
1.0,0.8,2.0,2.0,4.0,12.682278375757395,0.20834474031126876,0.23160136451729454,0.025188129070851106,1.1356815878881372,1.0617943524919486,1.0493331634564158,6.1,7.06,9.04,0.07570895818061268,0.07696520165246089,0.0012562434718482035,4.176867054412433
1.0,0.4,4.0,4.0,4.0,12.682278375757395,0.20834474031126876,0.22446919284567934,0.028503633696778885,1.1771471303301035,1.058544774198227,1.0402256548305016,6.1,11.04,12.05,0.07570895818061268,0.07668535586216943,0.0009763976815567454,4.172040164568541
1.0,0.6,2.0,2.0,5.0,15.852847969696743,0.20834474031126876,0.23224459649738294,0.025570221509636004,1.1328947798090232,1.05648721225822,1.0426973797973336,6.1,7.06,8.04,0.07570895818061268,0.07701927010741873,0.0013103119268060431,4.1675291813363815
2.0,0.8,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.23010963013878558,0.02486965138303235,1.1388811669882266,1.0589930527189322,1.0450484335068801,6.1,8.04,9.04,0.07570895818061268,0.07692230242253513,0.0012133442419224455,4.166483176827349
1.0,0.4,3.0,3.0,4.0,12.682278375757395,0.20834474031126876,0.22809960621947323,0.025453378825871148,1.144171875290495,1.0509049678946194,1.0350498524572018,6.1,8.04,9.04,0.07570895818061268,0.0767844968605938,0.001075538679981114,4.151293947176114
2.0,0.6,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.23100380202037382,0.02503330442931828,1.1333320319452782,1.053818940988352,1.0403896863337352,6.1,7.06,8.04,0.07570895818061268,0.07694664924577652,0.0012376910651638318,4.148783499418482
1.0,0.8,4.0,4.0,3.0,9.511708781818047,0.20834474031126876,0.22661818673087467,0.022927370087660853,1.1377543703788657,1.060067161061352,1.0576978521472982,6.1,9.04,11.04,0.07570895818061268,0.07676334986529698,0.0010543916846842971,4.134196558681572
2.0,0.5,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.2296650122937835,0.024061872890350444,1.1292900247809268,1.0495123024844968,1.0375104789103125,6.1,7.06,8.04,0.07570895818061268,0.07685581612512195,0.0011468579445092636,4.1174082186047185
1.0,0.8,3.0,3.0,3.0,9.511708781818047,0.20834474031126876,0.2280088243658842,0.02257684671333654,1.1279508384827825,1.0566171496549355,1.043909300675035,6.1,8.04,10.04,0.07570895818061268,0.07681170306365578,0.0011027448830430997,4.114183147679197
2.0,0.8,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.23152796788221394,0.024114410089432575,1.1198330069331133,1.0507816366924654,1.0387050934497062,5.78,6.43,7.06,0.07570895818061268,0.07689093031340433,0.0011819721327916421,4.111638757012405
2.0,0.6,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.22727564430753347,0.023385401943472606,1.1346950546106802,1.0527366046437567,1.0379090975199592,6.1,9.04,10.04,0.07570895818061268,0.07677149125679322,0.0010625330761805385,4.108948035292759
1.0,0.5,2.0,2.0,5.0,15.852847969696743,0.20834474031126876,0.23013680682702864,0.023101321051998247,1.1159079744155609,1.0465428231127036,1.0339063978381773,6.1,6.74,7.06,0.07570895818061268,0.0768887219370774,0.0011797637564647107,4.084012946016991
2.0,0.4,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.22757843655096738,0.022827937931726633,1.1232713757277368,1.0436618872179424,1.0291027667583483,6.1,8.04,8.04,0.07570895818061268,0.07671968281065931,0.0010107246300466305,4.078027811991344
2.0,0.5,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.22500342006611043,0.022499050164248996,1.1313157718530285,1.0478678337830223,1.0334839251932173,6.1,9.04,10.04,0.07570895818061268,0.07664896182184895,0.0009400036412362672,4.076445638485355
1.0,0.6,3.0,3.0,3.0,9.511708781818047,0.20834474031126876,0.22660070511701677,0.021474588602881234,1.1201909863527129,1.0492605846423568,1.0365488021973195,6.1,8.04,9.04,0.07570895818061268,0.07672991627575465,0.0010209580951419661,4.069655423027712
1.0,0.6,2.0,2.0,4.0,12.682278375757395,0.20834474031126876,0.22907718598720292,0.02211681526262374,1.113005394710514,1.047619063762575,1.0370585895875477,6.1,6.74,8.04,0.07570895818061268,0.07684305157054036,0.0011340933899276762,4.06939915144593
1.0,0.6,4.0,4.0,3.0,9.511708781818047,0.20834474031126876,0.22439095035286352,0.022033411564806732,1.1333037962746744,1.0528567868038472,1.0440044635907186,6.1,10.04,11.04,0.07570895818061268,0.07664190991318912,0.0009329517325764314,4.066970375307702
2.0,0.6,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.2299530924832353,0.022290981797011278,1.1091993239398166,1.0436788328131423,1.0330182203626224,5.78,6.43,6.74,0.07570895818061268,0.07686818805392827,0.0011592298733155842,4.055163999020868
1.0,0.5,3.0,3.0,3.0,9.511708781818047,0.20834474031126876,0.22542090511448934,0.02061174393129095,1.1149499531010965,1.0442156106757712,1.0337189911314635,6.1,8.04,9.04,0.07570895818061268,0.07665059043328344,0.0009416322526707571,4.039082141384523
1.0,0.5,4.0,4.0,3.0,9.511708781818047,0.20834474031126876,0.22260601722954987,0.021343030204196672,1.1296473818624182,1.0475432472153021,1.0339382555724723,6.1,10.04,11.04,0.07570895818061268,0.0765450161654784,0.0008360579848657179,4.03198499216161
2.0,0.5,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.2287816630542744,0.020928559026004406,1.1018445746148207,1.0389309365392603,1.0266237018555446,5.78,6.43,6.43,0.07570895818061268,0.07680598924441452,0.0010970310638018371,4.011714238498321
1.0,0.8,2.0,2.0,3.0,9.511708781818047,0.20834474031126876,0.2264865023908282,0.019458506750194532,1.1012980009253301,1.0449443946922465,1.0360831624445657,6.1,6.74,8.04,0.07570895818061268,0.07667476955789003,0.0009658113772773452,4.0090668058504555
2.0,0.4,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.22191163712468093,0.021119618127329848,1.125808347932689,1.0413890484198483,1.0278962260158364,6.1,10.04,10.04,0.07570895818061268,0.07649410527519603,0.0007851470945833411,4.008911769025318
1.0,0.5,2.0,2.0,4.0,12.682278375757395,0.20834474031126876,0.2273733662871824,0.02011948517893783,1.1005398466228922,1.0399338542886618,1.0297023960165643,6.1,6.74,7.06,0.07570895818061268,0.07674031426568237,0.0010313560850696846,4.006212250729112
1.0,0.4,3.0,3.0,3.0,9.511708781818047,0.20834474031126876,0.2236548615700661,0.01940159615707579,1.1077862538744951,1.0380196674736635,1.0271020686483783,6.1,8.04,9.04,0.07570895818061268,0.07653687870954103,0.0008279205289283414,3.9953018183942075
1.0,0.4,2.0,2.0,5.0,15.852847969696743,0.20834474031126876,0.22763806072767717,0.020271165365763566,1.0997028531876216,1.0367929656265549,1.0247332214200482,6.1,6.43,6.74,0.07570895818061268,0.07672295876954159,0.0010140005889289067,3.9919847906582313
1.0,0.4,4.0,4.0,3.0,9.511708781818047,0.20834474031126876,0.220166626423299,0.020280848558266645,1.1242788167649727,1.0407519081647316,1.0273495978478522,6.1,10.04,11.04,0.07570895818061268,0.0764203195611213,0.0007113613805086183,3.989946540395463
2.0,0.4,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.2272391630291524,0.019236827025348707,1.0930744959635614,1.0332608673025692,1.0216989394327844,5.78,6.1,6.43,0.07570895818061268,0.07669871484546321,0.0009897566648505302,3.953454657107704
1.0,0.6,2.0,2.0,3.0,9.511708781818047,0.20834474031126876,0.22486030938007748,0.01745367252527688,1.0874168154845754,1.036275959217566,1.0258516729402,5.78,6.74,7.06,0.07570895818061268,0.07660683691218786,0.0008978787315751802,3.9410620976698643
1.0,0.4,2.0,2.0,4.0,12.682278375757395,0.20834474031126876,0.2254106808803528,0.01784749295348098,1.0874653643876164,1.0320866114809466,1.021876763289431,5.78,6.43,6.74,0.07570895818061268,0.07660422188535504,0.0008952637047423551,3.9306484915698134
1.0,0.5,2.0,2.0,3.0,9.511708781818047,0.20834474031126876,0.22373163825817335,0.016108880081230043,1.0795651196139855,1.031176641672278,1.0239340667793009,5.78,6.43,7.06,0.07570895818061268,0.07653775082778193,0.0008287926471692436,3.895781242709462
1.0,0.4,2.0,2.0,3.0,9.511708781818047,0.20834474031126876,0.2223217391502899,0.014463809972924263,1.0704500574739497,1.0256515105244024,1.0178878465121965,5.78,6.43,6.74,0.07570895818061268,0.07643909353214073,0.0007301353515280495,3.845290071502285
1.0,0.8,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.2202445663383586,0.013074243009355169,1.0690923325465023,1.0296705858175967,1.0231832556662386,5.78,7.06,8.04,0.07570895818061268,0.07636052534173035,0.0006515671611176665,3.841168510489981
1.0,0.8,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.2189857726601044,0.012434825691516133,1.0694405834941132,1.0294965263594664,1.0225242167534399,5.78,8.04,9.04,0.07570895818061268,0.07631079753065385,0.0006018393500411695,3.833211869065246
1.0,0.6,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.21942076357185739,0.012516652214659169,1.0666660159726389,1.0269094704941764,1.0201948431668675,5.78,7.06,8.04,0.07570895818061268,0.07632276443871513,0.0006138062581024506,3.8213172469347736
1.0,0.5,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.21870321353414138,0.012030936445175194,1.0646450123904632,1.0247561512422483,1.0187552394551562,5.78,7.06,8.04,0.07570895818061268,0.07627805646607828,0.0005690982854655996,3.8056331494663422
1.0,0.6,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.2175283048438361,0.011692700971736303,1.0673475273053403,1.0263683023218784,1.0189545487599798,5.78,9.04,10.04,0.07570895818061268,0.07623650813091228,0.0005275499502995912,3.8007279468248916
1.0,0.8,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.2199363540967413,0.01205720504471633,1.0599165034665563,1.0253908183462328,1.019352546724853,5.78,6.43,7.06,0.07570895818061268,0.07629544282851276,0.000586484647900079,3.797383035276303
1.0,0.4,3.0,3.0,2.0,6.341139187878698,0.20834474031126876,0.2176264533451192,0.011413968965863303,1.0616356878638684,1.0218309436089716,1.014551383379174,6.1,8.04,8.04,0.07570895818061268,0.0762109546296124,0.000501996448999717,3.788991521171727
1.0,0.5,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.21639003716553656,0.011249525082124456,1.0656578859265144,1.023933916891511,1.0167419625966088,5.78,9.04,10.04,0.07570895818061268,0.0761760496054153,0.00046709142480261256,3.784480779381064
1.0,0.6,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.21914891639725206,0.011145490898505667,1.0545996619699083,1.0218394164065712,1.0165091101813108,5.78,6.43,6.74,0.07570895818061268,0.07628416055285973,0.0005752023722470495,3.7691461005509597
1.0,0.5,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.2185632016827716,0.010464279513002217,1.0509222873074104,1.01946546826963,1.0133118509277725,5.78,6.43,6.43,0.07570895818061268,0.07625350711853522,0.0005445489379225371,3.7474234501418473
1.0,0.4,4.0,4.0,2.0,6.341139187878698,0.20834474031126876,0.21488901786337397,0.010559809063664938,1.0629041739663445,1.0206945242099241,1.0139481130079184,5.78,10.04,10.04,0.07570895818061268,0.07609950019255217,0.0003905420119394848,3.7404054009110346
1.0,0.4,2.0,2.0,2.0,6.341139187878698,0.20834474031126876,0.21779195167021054,0.009618413512674395,1.046537247981781,1.0166304336512846,1.0108494697163923,5.78,6.1,6.43,0.07570895818061268,0.07620060141018974,0.0004916432295770518,3.7144854826588887
